id,width,depth,height,weight,value,allowedRotations
I0053,1600,2200,1450,258.56,268.5,012345
I0054,1200,2000,545,408.88,283.1,012345
I0055,1000,1200,750,405.72,234.1,012345
I0056,570,780,478,82.32,66.5,012345
I0057,1200,1800,930,249.0,210.7,0
I0058,1200,1600,930,551.56,275.8,0
I0059,1530,2030,975,245.764,245.8,01
I0060,1200,2000,545,408.88,283.1,012345
I0061,1200,1900,750,177.104,129.4,0
I0062,1530,2030,1350,245.36,245.4,01
I0063,1200,1800,1350,820.48,694.3,0
I0064,570,780,478,82.32,66.5,012345
I0065,1200,1600,1350,207.72,103.9,0
I0066,1000,1200,975,131.366,75.8,012345
I0067,1400,1800,1020,201.008,185.5,012345
I0068,1200,1400,1450,179.4,172.5,0
I0069,1000,1200,975,142.59,82.3,012345
I0070,1400,1800,1020,201.008,185.5,012345
I0071,1550,2050,1450,215.582,165.8,01
I0072,1200,1910,1295,613.59,755.2,01
I0073,1400,1800,1020,201.008,185.5,012345
I0074,570,780,478,100.96,81.5,012345
I0075,1000,2350,950,271.36,177.4,01
I0076,1550,2050,1450,215.582,165.8,01
I0077,1000,1200,1155,166.6,89.7,01
I0078,1000,1200,750,135.8,78.3,012345
I0079,600,800,445,16.67,10.3,0
I0080,1200,1800,930,249.0,210.7,0
I0081,1400,1800,1020,201.008,185.5,012345
I0082,1000,2350,950,272.592,178.2,01
I0083,1530,2030,1350,245.36,245.4,01
I0084,1200,1900,750,177.104,129.4,0
I0085,1200,1900,750,257.46,188.1,0
I0086,1000,2350,950,264.88,173.2,01
I0087,1200,1600,930,149.322,74.7,0
I0088,1000,1200,975,129.0,74.4,012345
I0089,1530,2030,1350,245.36,245.4,01
I0090,1000,1200,975,139.98,80.8,012345
I0091,1200,1400,1450,179.4,172.5,0
I0092,570,780,478,170.28,137.5,012345
I0093,1200,1910,1295,613.59,755.2,01
I0094,1200,1400,1450,179.4,172.5,0
I0095,570,780,478,100.96,81.5,012345
I0096,1000,1200,750,105.224,60.7,012345
I0097,1550,2050,1450,215.582,165.8,01
I0098,1200,1800,1350,820.48,694.3,0
I0099,1200,1910,1295,613.59,755.2,01
I0100,1200,1600,1350,205.16,102.6,0
I0101,1200,1400,1450,179.4,172.5,0
I0102,1200,1910,1295,613.59,755.2,01
I0103,1200,1910,1295,613.59,755.2,01
I0104,1400,1800,1020,201.008,185.5,012345
I0105,1000,2350,950,271.36,177.4,01
I0106,1200,1900,750,845.38,617.8,0
I0107,1530,2030,1350,245.36,245.4,01
I0108,1200,1400,1450,179.4,172.5,0
I0109,1400,1800,1020,303.45,280.1,012345
I0110,1200,1600,750,137.391,68.7,0
I0111,1400,1800,1020,201.008,185.5,012345
I0112,1600,2200,1450,258.56,268.5,012345
I0113,1200,1400,1450,179.4,172.5,0
I0114,1200,1910,1295,613.59,755.2,01
I0115,1600,2200,1450,258.56,268.5,012345
I0116,1400,1800,1020,201.008,185.5,012345
I0117,1000,1200,975,152.112,87.8,012345
I0118,1200,1600,930,149.322,74.7,0
I0119,1200,1910,1295,613.59,755.2,01
I0120,1530,2030,1350,245.36,245.4,01
I0121,1200,1910,1295,613.59,755.2,01
I0122,1400,1800,1020,201.008,185.5,012345
I0123,1200,1400,1450,179.4,172.5,0
I0124,1200,1910,1295,613.59,755.2,01
I0125,1000,2350,950,286.656,187.4,01
I0126,1400,1800,1020,201.008,185.5,012345
I0127,1530,2030,975,245.764,245.8,01
I0128,1200,2000,2350,367.608,494.9,01
I0129,1530,2030,1350,245.36,245.4,01
I0130,1600,2200,1450,258.56,268.5,012345
I0131,1200,1800,1350,820.48,694.3,0
I0132,1200,2000,545,408.88,283.1,012345
I0133,1400,1800,1020,201.008,185.5,012345
I0134,1550,2050,1450,215.582,165.8,01
I0135,570,780,478,82.32,66.5,012345
I0136,1600,2200,1450,258.56,268.5,012345
I0137,1200,1600,975,197.164,98.6,0
I0138,1550,2050,1450,215.582,165.8,01
I0139,1200,2000,2350,367.608,494.9,01
I0140,1200,1600,1350,207.72,103.9,0
I0141,1200,2000,545,408.88,283.1,012345
I0142,1200,1600,930,149.322,74.7,0
I0143,1000,2350,950,271.36,177.4,01
I0144,1550,2050,1450,215.582,165.8,01
I0145,1600,2200,1450,258.56,268.5,012345
I0146,1000,1200,750,105.224,60.7,012345
I0147,1200,2000,2350,367.608,494.9,01
I0148,1200,1800,930,249.0,210.7,0
I0149,1530,2030,1350,245.36,245.4,01
I0150,1000,2350,950,271.36,177.4,01
I0151,570,780,478,96.256,77.7,012345
I0152,1530,2030,975,245.764,245.8,01
I0153,1200,2000,2350,367.608,494.9,01
I0154,1200,1900,750,177.104,129.4,0
I0155,1600,2200,1450,258.56,268.5,012345
I0156,1400,1800,1020,201.008,185.5,012345
I0157,1000,2350,950,272.592,178.2,01
I0158,1400,1800,1020,201.008,185.5,012345
I0159,1000,1200,975,156.15,90.1,012345
I0160,1200,1600,1350,205.16,102.6,0
I0161,1400,1800,1020,201.008,185.5,012345
I0162,1000,2350,950,272.592,178.2,01
I0163,1600,2200,1450,258.56,268.5,012345
I0164,1200,1800,930,249.0,210.7,0
I0165,1200,1900,750,257.46,188.1,0
I0166,1200,2000,2350,367.608,494.9,01
I0167,1200,1800,930,249.0,210.7,0
I0168,1200,1600,1350,205.16,102.6,0
I0169,1200,1800,1350,820.48,694.3,0
I0170,1200,1600,930,547.3,273.6,0
I0171,1200,2000,2350,367.608,494.9,01
I0172,1000,1200,750,105.224,60.7,012345
I0173,570,780,478,100.96,81.5,012345
I0174,1200,1600,930,227.0,113.5,0
I0175,1400,1800,1020,201.008,185.5,012345
I0176,1200,1600,930,149.212,74.6,0
I0177,1200,1400,1450,179.4,172.5,0
I0178,1600,2200,1450,258.56,268.5,012345
I0179,1600,2200,1450,258.56,268.5,012345
I0180,1000,2350,950,286.656,187.4,01
I0181,1200,1400,1450,179.4,172.5,0
I0182,1600,2200,1450,258.56,268.5,012345
I0183,570,780,478,100.96,81.5,012345
I0184,1200,1910,1295,613.59,755.2,01
I0185,1200,1800,930,249.0,210.7,0
I0186,1200,1400,1450,179.4,172.5,0
I0187,1200,1400,1450,179.4,172.5,0
I0188,1200,1400,1450,179.4,172.5,0
I0189,1200,2000,2350,367.608,494.9,01
I0190,1200,1400,1450,179.4,172.5,0
I0191,1600,2000,1370,339.6,509.4,012345
I0192,570,780,478,82.32,66.5,012345
I0193,600,800,445,16.67,10.3,0
I0194,1200,1400,1450,179.4,172.5,0
I0195,1200,1910,1295,613.59,755.2,01
I0196,1200,2000,2350,367.608,494.9,01
I0197,1600,2200,1450,258.56,268.5,012345
I0198,570,780,478,101.52,82.0,012345
I0199,570,780,478,82.32,66.5,012345
I0200,1530,2030,1350,245.36,245.4,01
I0201,1400,1800,1020,201.008,185.5,012345
I0202,1400,1800,1020,201.008,185.5,012345
I0203,570,780,478,170.28,137.5,012345
I0204,1200,2400,1490,340.5,484.6,0
I0205,1400,1800,1020,303.45,280.1,012345
I0206,1000,1200,750,260.2,150.1,012345
I0207,1200,2400,1490,340.5,484.6,0
I0208,1200,1900,750,845.38,617.8,0
I0209,1400,1800,1020,201.008,185.5,012345
I0210,1530,2030,1350,245.36,245.4,01
I0211,1000,2350,950,271.36,177.4,01
I0212,1200,1400,1450,179.4,172.5,0
I0213,1000,1200,750,105.224,60.7,012345
I0214,1200,1800,930,249.0,210.7,0
I0215,1550,2050,1450,215.582,165.8,01
I0216,1200,1900,750,177.104,129.4,0
I0217,1530,2030,975,245.764,245.8,01
I0218,1200,1900,750,257.46,188.1,0
I0219,1000,1200,750,135.8,78.3,012345
I0220,1200,1910,1295,613.59,755.2,01
I0221,1200,1800,930,249.0,210.7,0
I0222,1200,1800,930,249.0,210.7,0
I0223,1200,1910,1295,613.59,755.2,01
I0224,1550,2050,1450,215.582,165.8,01
I0225,1600,2200,1450,258.56,268.5,012345
I0226,1200,1910,1295,613.59,755.2,01
I0227,570,780,478,100.96,81.5,012345
I0228,1400,1800,1020,303.45,280.1,012345
I0229,1200,1910,1295,613.59,755.2,01
I0230,1200,2000,2350,367.608,494.9,01
I0231,1200,1900,750,177.104,129.4,0
I0232,1000,1200,930,140.0,80.8,012345
I0233,1600,2200,1450,258.56,268.5,012345
I0234,1200,1910,1295,613.59,755.2,01
I0235,1200,1800,930,249.0,210.7,0
I0236,1200,2000,2350,367.608,494.9,01
I0237,1530,2030,1350,294.22,294.2,01
I0238,1000,2350,950,286.656,187.4,01
I0239,1000,1200,750,105.224,60.7,012345
I0240,1600,2200,1450,258.56,268.5,012345
I0241,1200,1910,1295,613.59,755.2,01
I0242,1200,1900,750,177.104,129.4,0
I0243,1550,2050,1450,215.582,165.8,01
I0244,1000,2350,950,286.656,187.4,01
I0245,1200,1910,1295,613.59,755.2,01
I0246,1550,2050,1450,215.582,165.8,01
I0247,1600,2200,1450,258.56,268.5,012345
I0248,1200,1400,1450,179.4,172.5,0
I0249,1200,1800,930,249.0,210.7,0
I0250,1000,2350,950,286.656,187.4,01
I0251,1200,1600,930,149.322,74.7,0
I0252,1000,1200,975,153.088,88.3,012345
I0253,1200,1400,1450,179.4,172.5,0
I0254,570,780,478,100.96,81.5,012345
I0255,1000,1200,750,105.224,60.7,012345
I0256,570,780,478,100.96,81.5,012345
I0257,1400,1800,1020,201.008,185.5,012345
I0258,1200,1900,750,257.46,188.1,0
I0259,1550,2050,1450,215.582,165.8,01
I0260,1200,1800,930,249.0,210.7,0
I0261,1530,2030,1350,294.22,294.2,01
I0262,1000,2350,950,272.592,178.2,01
I0263,570,780,478,96.256,77.7,012345
I0264,1200,2000,2350,367.608,494.9,01
I0265,1000,2350,950,286.656,187.4,01
I0266,1000,1200,750,105.224,60.7,012345
I0267,1400,1800,1020,303.45,280.1,012345
I0268,1200,1600,750,148.86,74.4,0
I0269,1200,1600,930,149.322,74.7,0
I0270,1200,1910,1295,613.59,755.2,01
I0271,1600,2200,1450,258.56,268.5,012345
I0272,1200,2000,2350,367.608,494.9,01
I0273,1530,2030,1350,294.22,294.2,01
I0274,1550,2050,1450,215.582,165.8,01
I0275,1200,1800,930,249.0,210.7,0
I0276,1200,1900,750,257.46,188.1,0
I0277,1530,2030,975,245.764,245.8,01
I0278,1200,1900,750,177.104,129.4,0
I0279,1200,1900,750,177.104,129.4,0
I0280,1200,1800,930,249.0,210.7,0
I0281,1200,1800,930,249.0,210.7,0
I0282,570,780,478,100.96,81.5,012345
I0283,1000,1200,1155,109.48,59.0,01
I0284,1530,2030,1350,245.36,245.4,01
I0285,1550,2050,1450,215.582,165.8,01
I0286,1600,2200,1450,258.56,268.5,012345
I0287,1600,2200,1450,258.56,268.5,012345
I0288,1600,2200,1450,258.56,268.5,012345
I0289,570,780,478,100.96,81.5,012345
I0290,1000,1200,459,46.48,25.0,01
I0291,1200,1600,930,387.3,193.6,0
I0292,1000,2350,950,272.592,178.2,01
I0293,1400,1800,1020,201.008,185.5,012345
I0294,1200,1600,750,137.391,68.7,0
I0295,1000,1200,1057,109.68,59.1,01
I0296,1550,2050,1450,215.582,165.8,01
I0297,1200,2000,545,408.88,283.1,012345
I0298,1000,2350,950,286.656,187.4,01
I0299,1200,1800,930,249.0,210.7,0
I0300,1400,1800,1020,201.008,185.5,012345
I0301,1550,2050,1450,215.582,165.8,01
I0302,1530,2030,1350,245.36,245.4,01
I0303,1400,1800,1020,201.008,185.5,012345
I0304,1550,2050,1450,215.582,165.8,01
I0305,1200,1400,1450,179.4,172.5,0
I0306,1400,1800,1020,201.008,185.5,012345
I0307,1200,1800,930,249.0,210.7,0
I0308,1000,1200,975,142.59,82.3,012345
I0309,1200,2000,545,408.88,283.1,012345
I0310,1200,1600,930,171.1,85.6,0
I0311,1550,2050,1450,215.582,165.8,01
I0312,570,780,478,96.256,77.7,012345
I0313,1200,1900,750,177.104,129.4,0
I0314,600,800,445,16.67,10.3,0
I0315,1530,2030,1350,245.36,245.4,01
I0316,1550,2050,1450,215.582,165.8,01
I0317,1530,2030,1350,245.36,245.4,01
I0318,1000,1200,975,139.98,80.8,012345
I0319,1530,2030,1350,245.36,245.4,01
I0320,1200,1910,1295,613.59,755.2,01
I0321,1400,1800,1020,303.45,280.1,012345
I0322,1200,1800,1350,820.48,694.3,0
I0323,1600,2200,1450,258.56,268.5,012345
I0324,1200,1400,1450,179.4,172.5,0
I0325,1400,1800,1020,303.45,280.1,012345
I0326,1200,1910,1295,613.59,755.2,01
I0327,600,800,445,16.67,10.3,0
I0328,1000,1200,930,704.12,406.2,012345
I0329,1400,1800,1020,201.008,185.5,012345
I0330,570,780,478,104.768,84.6,012345
I0331,1200,1800,930,249.0,210.7,0
I0332,1530,2030,1350,245.36,245.4,01
I0333,1200,1400,1450,179.4,172.5,0
I0334,1600,2200,1450,258.56,268.5,012345
I0335,1600,2200,1450,258.56,268.5,012345
I0336,1000,2350,950,271.36,177.4,01
I0337,1530,2030,975,245.764,245.8,01
I0338,600,800,445,16.67,10.3,0
I0339,1550,2050,1450,215.582,165.8,01
I0340,1530,2030,975,245.764,245.8,01
I0341,1550,2050,1450,215.582,165.8,01
I0342,1200,1900,750,177.104,129.4,0
I0343,1200,1600,930,174.305,87.2,0
I0344,1000,1200,975,129.0,74.4,012345
I0345,1200,1900,750,177.104,129.4,0
I0346,1200,1600,930,149.322,74.7,0
I0347,1200,1910,1295,613.59,755.2,01
I0348,1200,2000,545,408.88,283.1,012345
I0349,1000,1200,975,142.59,82.3,012345
I0350,600,800,445,16.67,10.3,0
I0351,1200,1910,1295,613.59,755.2,01
I0352,1200,1400,1450,179.4,172.5,0
I0353,1200,1910,1295,613.59,755.2,01
I0354,1530,2030,1350,245.36,245.4,01
I0355,1200,1800,930,249.0,210.7,0
I0356,1530,2030,1350,294.22,294.2,01
I0357,1200,1900,750,257.46,188.1,0
I0358,1550,2050,1450,215.582,165.8,01
I0359,1400,1800,1020,201.008,185.5,012345
I0360,1530,2030,1350,245.36,245.4,01
I0361,1600,2200,1450,258.56,268.5,012345
I0362,1200,2400,1490,340.5,484.6,0
I0363,1200,1910,1295,613.59,755.2,01
I0364,1200,1900,750,257.46,188.1,0
I0365,1200,1800,930,249.0,210.7,0
I0366,1200,1600,1350,205.16,102.6,0
I0367,1600,2200,1450,258.56,268.5,012345
I0368,1200,1910,1295,613.59,755.2,01
I0369,1200,1400,1450,179.4,172.5,0
I0370,1200,1910,1295,613.59,755.2,01
I0371,1000,1200,975,142.59,82.3,012345
I0372,1600,2200,1450,258.56,268.5,012345
I0373,1200,2000,545,408.88,283.1,012345
I0374,1200,1400,1450,179.4,172.5,0
I0375,1000,1200,459,54.354,29.3,01
I0376,1200,1400,1450,179.4,172.5,0
I0377,1200,1800,930,249.0,210.7,0
I0378,1200,1400,1450,179.4,172.5,0
I0379,570,780,478,160.56,129.7,012345
I0380,1200,1800,1350,820.48,694.3,0
I0381,1200,1400,1450,179.4,172.5,0
I0382,1600,2200,1450,258.56,268.5,012345
I0383,1200,1600,1350,207.72,103.9,0
I0384,1000,2350,950,272.592,178.2,01
I0385,1530,2030,1350,294.22,294.2,01
I0386,1550,2050,1450,215.582,165.8,01
I0387,1200,1800,1350,820.48,694.3,0
I0388,1200,1400,1450,179.4,172.5,0
I0389,1600,2200,1450,258.56,268.5,012345
I0390,1400,1800,1020,201.008,185.5,012345
I0391,1000,1200,975,156.15,90.1,012345
I0392,1600,2200,1450,258.56,268.5,012345
I0393,1000,2350,950,266.88,174.5,01
I0394,1200,1600,750,137.391,68.7,0
I0395,1200,1600,930,396.2,198.1,0
I0396,1200,1800,930,249.0,210.7,0
I0397,1530,2030,1350,294.22,294.2,01
I0398,1200,1600,930,356.2,178.1,0
I0399,1200,1800,1350,820.48,694.3,0
I0400,1000,2350,950,272.592,178.2,01
I0401,1000,1200,1057,118.08,63.6,01
I0402,1530,2030,975,245.764,245.8,01
I0403,1200,1910,1295,613.59,755.2,01
I0404,1200,2000,2350,367.608,494.9,01
I0405,570,780,478,96.256,77.7,012345
I0406,1000,2350,950,272.592,178.2,01
I0407,1200,2000,545,408.88,283.1,012345
I0408,600,800,445,16.67,10.3,0
I0409,1200,1900,750,177.104,129.4,0
I0410,570,780,478,100.96,81.5,012345
I0411,1400,1800,1020,303.45,280.1,012345
I0412,1530,2030,1350,245.36,245.4,01
I0413,1200,1910,1295,613.59,755.2,01
I0414,1200,2000,2350,367.608,494.9,01
I0415,600,800,445,16.67,10.3,0
I0416,1550,2050,1450,215.582,165.8,01
I0417,1200,2000,545,408.88,283.1,012345
I0418,1200,1600,930,356.56,178.3,0
I0419,1200,1910,1295,613.59,755.2,01
I0420,1200,1600,930,227.0,113.5,0
I0421,1200,1400,1450,179.4,172.5,0
I0422,1000,1200,975,142.59,82.3,012345
I0423,1200,1400,1450,179.4,172.5,0
I0424,1200,1400,1450,179.4,172.5,0
I0425,1550,2050,1450,215.582,165.8,01
I0426,1200,1910,1295,613.59,755.2,01
I0427,570,780,478,100.96,81.5,012345
I0428,1550,2050,1450,215.582,165.8,01
I0429,1600,2200,1450,258.56,268.5,012345
I0430,1200,1900,750,177.104,129.4,0
I0431,1200,1900,750,177.104,129.4,0
I0432,1000,2350,950,286.656,187.4,01
I0433,1530,2030,1350,245.36,245.4,01
I0434,1200,1400,1450,179.4,172.5,0
I0435,570,780,478,82.32,66.5,012345
I0436,1000,2350,950,264.88,173.2,01
I0437,1200,1910,1295,613.59,755.2,01
I0438,1000,1200,975,129.0,74.4,012345
I0439,570,780,478,269.32,217.5,012345
I0440,1200,1900,750,845.38,617.8,0
I0441,1200,1900,750,257.46,188.1,0
I0442,1200,1800,1350,820.48,694.3,0
I0443,600,800,445,16.67,10.3,0
I0444,1000,1200,750,105.224,60.7,012345
I0445,1000,2350,950,286.656,187.4,01
I0446,1000,2350,950,272.592,178.2,01
I0447,1550,2050,1450,215.582,165.8,01
I0448,1000,1200,975,129.0,74.4,012345
I0449,1550,2050,1450,215.582,165.8,01
I0450,1200,1400,1450,179.4,172.5,0
I0451,1200,1910,1295,613.59,755.2,01
I0452,1600,2200,1450,258.56,268.5,012345
I0453,1200,2000,2350,367.608,494.9,01
I0454,1200,2000,545,408.88,283.1,012345
I0455,1200,1600,930,149.322,74.7,0
I0456,1000,1200,975,131.366,75.8,012345
I0457,1400,1800,1020,303.45,280.1,012345
I0458,600,800,445,16.67,10.3,0
I0459,1400,1800,1020,303.45,280.1,012345
I0460,1400,1800,1020,201.008,185.5,012345
I0461,570,780,478,96.256,77.7,012345
I0462,1530,2030,1350,245.36,245.4,01
I0463,1400,1800,1020,303.45,280.1,012345
I0464,570,780,478,81.72,66.0,012345
I0465,1400,1800,1020,303.45,280.1,012345
I0466,1400,1800,1020,303.45,280.1,012345
I0467,1400,1800,1020,303.45,280.1,012345
I0468,1200,1400,1450,179.4,172.5,0
I0469,570,780,478,101.52,82.0,012345
I0470,1400,1800,1020,201.008,185.5,012345
I0471,1550,2050,1450,215.582,165.8,01
I0472,1600,2200,1450,258.56,268.5,012345
I0473,1200,1600,930,149.322,74.7,0
I0474,1000,2350,950,271.36,177.4,01
I0475,1000,1200,1057,114.48,61.6,01
I0476,1200,1900,750,257.46,188.1,0
I0477,1200,1900,750,177.104,129.4,0
I0478,1200,1910,1295,613.59,755.2,01
I0479,1200,1910,1295,613.59,755.2,01
I0480,1200,1600,545,338.52,169.3,0
I0481,1600,2200,1450,258.56,268.5,012345
I0482,1550,2050,1450,215.582,165.8,01
I0483,1200,1600,975,155.8,77.9,0
I0484,1200,1400,1450,179.4,172.5,0
I0485,570,780,478,82.32,66.5,012345
I0486,600,800,445,16.67,10.3,0
I0487,1000,2350,950,286.656,187.4,01
I0488,600,800,445,16.67,10.3,0
I0489,1000,2350,950,271.36,177.4,01
I0490,570,780,478,100.96,81.5,012345
I0491,1400,1800,1020,303.45,280.1,012345
I0492,1200,2000,545,408.88,283.1,012345
I0493,1200,1910,1295,613.59,755.2,01
I0494,1200,2000,545,408.88,283.1,012345
I0495,1550,2050,1450,215.582,165.8,01
I0496,1200,1600,975,246.9,123.4,0
I0497,1200,1910,1295,613.59,755.2,01
I0498,1400,1800,1020,201.008,185.5,012345
I0499,1200,1400,1450,179.4,172.5,0
