id,width,depth,height,weight,value,allowedRotations
I0211,600,600,200,8.0,12.0,0
I0212,1200,800,2400,398.0,199.0,0
I0213,1200,1200,100,5.0,5.8,012345
I0214,600,600,200,7.0,10.5,0
I0215,800,800,200,12.0,10.0,01
I0216,1200,1200,100,11.0,12.8,012345
I0217,1200,1200,2500,432.0,504.0,012345
I0218,1200,1200,2500,289.0,337.2,012345
I0219,1200,1200,2500,474.0,553.0,012345
I0220,600,600,800,162.0,243.0,0
I0221,1200,800,2400,499.0,249.5,0
I0222,800,800,200,8.0,6.7,01
I0223,1200,800,200,8.0,4.0,0
I0224,1200,800,2400,490.0,245.0,0
I0225,1200,1200,2500,327.0,381.5,012345
I0226,1200,1200,100,9.0,10.5,012345
I0227,1200,800,2400,125.0,62.5,0
I0228,800,800,200,8.0,6.7,01
I0229,1200,1200,2500,394.0,459.7,012345
I0230,1200,800,2400,540.0,270.0,0
I0231,1200,800,200,9.0,4.5,0
I0232,800,800,200,16.0,13.3,01
I0233,800,800,200,14.0,11.7,01
I0234,800,800,1200,546.0,455.0,01
I0235,600,600,800,235.0,352.5,0
I0236,600,600,200,10.0,15.0,0
I0237,600,600,800,222.0,333.0,0
I0238,1200,800,2400,672.0,336.0,0
I0239,1200,1200,2500,286.0,333.7,012345
I0240,1200,1200,2500,495.0,577.5,012345
I0241,1200,800,2400,434.0,217.0,0
I0242,800,800,1200,116.0,96.7,01
I0243,1200,800,200,7.0,3.5,0
I0244,800,800,1200,171.0,142.5,01
I0245,1200,800,2400,417.0,208.5,0
I0246,600,600,800,468.0,702.0,0
I0247,800,800,1200,589.0,490.8,01
I0248,600,600,200,12.0,18.0,0
I0249,1200,800,2400,520.0,260.0,0
I0250,800,800,1200,401.0,334.2,01
I0251,1200,800,200,5.0,2.5,0
I0252,1200,1200,100,6.0,7.0,012345
I0253,600,600,200,16.0,24.0,0
I0254,1200,800,2400,207.0,103.5,0
I0255,800,800,1200,441.0,367.5,01
I0256,600,600,800,511.0,766.5,0
I0257,1200,1200,100,7.0,8.2,012345
I0258,800,800,200,12.0,10.0,01
I0259,1200,800,200,8.0,4.0,0
I0260,1200,800,200,9.0,4.5,0
I0261,600,600,800,320.0,480.0,0
I0262,1200,800,2400,599.0,299.5,0
I0263,1200,800,2400,624.0,312.0,0
I0264,800,800,200,9.0,7.5,01
I0265,800,800,1200,689.0,574.2,01
I0266,1200,800,2400,257.0,128.5,0
I0267,600,600,200,9.0,13.5,0
I0268,800,800,200,9.0,7.5,01
I0269,1200,1200,100,7.0,8.2,012345
I0270,600,600,200,16.0,24.0,0
I0271,600,600,800,653.0,979.5,0
I0272,1200,800,200,8.0,4.0,0
I0273,600,600,800,425.0,637.5,0
I0274,600,600,200,14.0,21.0,0
I0275,1200,1200,2500,537.0,626.5,012345
I0276,1200,800,2400,558.0,279.0,0
I0277,1200,1200,100,7.0,8.2,012345
I0278,1200,1200,100,10.0,11.7,012345
I0279,1200,1200,100,7.0,8.2,012345
I0280,600,600,800,739.0,1108.5,0
I0281,1200,800,2400,322.0,161.0,0
I0282,1200,1200,2500,479.0,558.8,012345
I0283,600,600,200,7.0,10.5,0
I0284,1200,1200,100,11.0,12.8,012345
I0285,600,600,800,205.0,307.5,0
I0286,1200,1200,100,9.0,10.5,012345
I0287,600,600,200,15.0,22.5,0
I0288,1200,800,200,9.0,4.5,0
I0289,800,800,1200,198.0,165.0,01
I0290,600,600,800,253.0,379.5,0
I0291,800,800,200,6.0,5.0,01
I0292,600,600,200,6.0,9.0,0
I0293,1200,800,2400,505.0,252.5,0
I0294,1200,1200,2500,300.0,350.0,012345
I0295,1200,1200,2500,529.0,617.2,012345
I0296,600,600,200,11.0,16.5,0
I0297,800,800,200,10.0,8.3,01
I0298,1200,1200,100,6.0,7.0,012345
I0299,600,600,800,402.0,603.0,0
I0300,600,600,200,16.0,24.0,0
I0301,600,600,200,11.0,16.5,0
I0302,1200,800,200,3.0,1.5,0
I0303,800,800,1200,655.0,545.8,01
I0304,800,800,1200,415.0,345.8,01
I0305,1200,800,200,16.0,8.0,0
I0306,800,800,200,8.0,6.7,01
I0307,800,800,200,11.0,9.2,01
I0308,600,600,800,191.0,286.5,0
I0309,1200,1200,100,13.0,15.2,012345
I0310,800,800,200,14.0,11.7,01
I0311,1200,800,200,9.0,4.5,0
I0312,1200,800,200,12.0,6.0,0
I0313,800,800,1200,444.0,370.0,01
I0314,800,800,1200,238.0,198.3,01
I0315,600,600,200,9.0,13.5,0
I0316,1200,1200,100,14.0,16.3,012345
I0317,800,800,200,5.0,4.2,01
I0318,1200,1200,2500,338.0,394.3,012345
I0319,1200,800,2400,336.0,168.0,0
I0320,1200,1200,2500,605.0,705.8,012345
I0321,1200,800,2400,221.0,110.5,0
I0322,800,800,1200,141.0,117.5,01
I0323,600,600,800,498.0,747.0,0
I0324,1200,800,200,15.0,7.5,0
I0325,1200,800,2400,546.0,273.0,0
I0326,1200,800,200,7.0,3.5,0
I0327,600,600,800,182.0,273.0,0
I0328,600,600,200,13.0,19.5,0
I0329,800,800,1200,364.0,303.3,01
I0330,600,600,800,374.0,561.0,0
I0331,1200,1200,100,12.0,14.0,012345
I0332,600,600,800,660.0,990.0,0
I0333,1200,800,200,17.0,8.5,0
I0334,1200,800,200,6.0,3.0,0
I0335,600,600,200,8.0,12.0,0
I0336,1200,800,200,10.0,5.0,0
I0337,1200,800,2400,521.0,260.5,0
I0338,1200,800,2400,747.0,373.5,0
I0339,800,800,200,16.0,13.3,01
I0340,1200,800,200,8.0,4.0,0
I0341,800,800,1200,292.0,243.3,01
I0342,800,800,1200,306.0,255.0,01
I0343,600,600,800,606.0,909.0,0
I0344,800,800,200,14.0,11.7,01
I0345,600,600,800,387.0,580.5,0
I0346,1200,800,2400,392.0,196.0,0
I0347,800,800,1200,436.0,363.3,01
I0348,800,800,200,9.0,7.5,01
I0349,600,600,800,556.0,834.0,0
I0350,800,800,1200,244.0,203.3,01
I0351,800,800,1200,493.0,410.8,01
I0352,800,800,1200,650.0,541.7,01
I0353,1200,1200,100,17.0,19.8,012345
I0354,600,600,800,624.0,936.0,0
I0355,1200,800,200,8.0,4.0,0
I0356,800,800,1200,344.0,286.7,01
I0357,1200,800,2400,343.0,171.5,0
I0358,1200,1200,2500,749.0,873.8,012345
I0359,1200,1200,2500,476.0,555.3,012345
I0360,800,800,200,11.0,9.2,01
I0361,800,800,1200,382.0,318.3,01
I0362,600,600,800,489.0,733.5,0
I0363,1200,1200,2500,182.0,212.3,012345
I0364,1200,800,200,11.0,5.5,0
I0365,1200,800,2400,380.0,190.0,0
I0366,1200,1200,2500,490.0,571.7,012345
I0367,600,600,200,11.0,16.5,0
I0368,1200,1200,100,5.0,5.8,012345
I0369,1200,1200,100,6.0,7.0,012345
I0370,800,800,1200,436.0,363.3,01
I0371,600,600,800,481.0,721.5,0
I0372,1200,1200,100,6.0,7.0,012345
I0373,1200,800,2400,359.0,179.5,0
I0374,600,600,800,353.0,529.5,0
I0375,600,600,800,447.0,670.5,0
I0376,1200,800,2400,631.0,315.5,0
I0377,800,800,1200,436.0,363.3,01
I0378,800,800,200,15.0,12.5,01
I0379,1200,1200,2500,564.0,658.0,012345
I0380,1200,800,200,5.0,2.5,0
I0381,800,800,200,13.0,10.8,01
I0382,600,600,200,10.0,15.0,0
I0383,1200,1200,100,13.0,15.2,012345
I0384,600,600,800,568.0,852.0,0
I0385,1200,800,200,15.0,7.5,0
I0386,800,800,1200,689.0,574.2,01
I0387,600,600,800,483.0,724.5,0
I0388,1200,800,200,10.0,5.0,0
I0389,800,800,200,10.0,8.3,01
I0390,1200,800,2400,211.0,105.5,0
I0391,1200,800,200,9.0,4.5,0
I0392,600,600,800,557.0,835.5,0
I0393,1200,1200,100,9.0,10.5,012345
I0394,1200,1200,2500,673.0,785.2,012345
I0395,600,600,800,277.0,415.5,0
I0396,800,800,1200,625.0,520.8,01
I0397,600,600,800,692.0,1038.0,0
I0398,1200,800,200,17.0,8.5,0
I0399,1200,1200,100,11.0,12.8,012345
I0400,1200,800,200,10.0,5.0,0
I0401,1200,1200,100,15.0,17.5,012345
I0402,1200,1200,2500,105.0,122.5,012345
I0403,600,600,200,14.0,21.0,0
I0404,1200,800,200,5.0,2.5,0
I0405,800,800,200,8.0,6.7,01
I0406,1200,800,200,10.0,5.0,0
I0407,600,600,800,346.0,519.0,0
I0408,1200,1200,100,16.0,18.7,012345
I0409,600,600,200,12.0,18.0,0
I0410,600,600,800,495.0,742.5,0
I0411,1200,1200,100,8.0,9.3,012345
I0412,1200,1200,100,8.0,9.3,012345
I0413,600,600,800,713.0,1069.5,0
I0414,600,600,200,16.0,24.0,0
I0415,1200,800,200,14.0,7.0,0
I0416,600,600,800,147.0,220.5,0
I0417,800,800,1200,616.0,513.3,01
I0418,600,600,800,585.0,877.5,0
I0419,600,600,200,13.0,19.5,0
I0420,1200,800,200,16.0,8.0,0
I0421,600,600,200,12.0,18.0,0
I0422,1200,800,2400,594.0,297.0,0
I0423,1200,1200,100,15.0,17.5,012345
I0424,600,600,800,295.0,442.5,0
I0425,600,600,200,6.0,9.0,0
I0426,1200,1200,100,6.0,7.0,012345
I0427,600,600,800,346.0,519.0,0
I0428,1200,800,200,11.0,5.5,0
I0429,1200,1200,2500,534.0,623.0,012345
I0430,600,600,800,385.0,577.5,0
I0431,800,800,200,19.0,15.8,01
I0432,800,800,1200,336.0,280.0,01
I0433,1200,800,200,8.0,4.0,0
I0434,600,600,800,148.0,222.0,0
I0435,800,800,1200,250.0,208.3,01
I0436,800,800,1200,585.0,487.5,01
I0437,1200,800,200,10.0,5.0,0
I0438,1200,800,2400,519.0,259.5,0
I0439,600,600,200,9.0,13.5,0
I0440,1200,800,2400,677.0,338.5,0
I0441,1200,800,2400,597.0,298.5,0
I0442,600,600,200,10.0,15.0,0
I0443,600,600,800,411.0,616.5,0
I0444,800,800,1200,449.0,374.2,01
I0445,600,600,800,185.0,277.5,0
I0446,800,800,200,12.0,10.0,01
I0447,1200,1200,2500,354.0,413.0,012345
I0448,1200,1200,100,13.0,15.2,012345
I0449,600,600,800,403.0,604.5,0
I0450,1200,1200,100,5.0,5.8,012345
I0451,800,800,200,11.0,9.2,01
I0452,1200,800,2400,531.0,265.5,0
I0453,600,600,800,635.0,952.5,0
I0454,600,600,200,17.0,25.5,0
I0455,1200,1200,100,12.0,14.0,012345
I0456,1200,800,2400,526.0,263.0,0
I0457,1200,800,200,4.0,2.0,0
I0458,1200,800,2400,342.0,171.0,0
I0459,600,600,800,616.0,924.0,0
I0460,600,600,800,163.0,244.5,0
I0461,1200,1200,2500,383.0,446.8,012345
I0462,800,800,200,7.0,5.8,01
I0463,1200,800,2400,548.0,274.0,0
I0464,1200,800,2400,506.0,253.0,0
I0465,1200,1200,100,7.0,8.2,012345
I0466,600,600,200,12.0,18.0,0
I0467,1200,1200,2500,489.0,570.5,012345
I0468,1200,1200,100,7.0,8.2,012345
I0469,800,800,1200,101.0,84.2,01
I0470,1200,800,2400,745.0,372.5,0
I0471,800,800,200,6.0,5.0,01
I0472,800,800,200,3.0,2.5,01
I0473,600,600,800,290.0,435.0,0
I0474,1200,1200,100,11.0,12.8,012345
I0475,1200,1200,100,15.0,17.5,012345
I0476,1200,800,200,18.0,9.0,0
I0477,1200,1200,2500,296.0,345.3,012345
I0478,1200,800,200,7.0,3.5,0
I0479,1200,1200,100,5.0,5.8,012345
I0480,800,800,1200,585.0,487.5,01
I0481,1200,1200,100,14.0,16.3,012345
I0482,1200,1200,2500,534.0,623.0,012345
I0483,1200,1200,100,4.0,4.7,012345
I0484,1200,800,200,19.0,9.5,0
I0485,1200,1200,2500,406.0,473.7,012345
I0486,600,600,800,593.0,889.5,0
I0487,800,800,200,13.0,10.8,01
I0488,1200,800,200,14.0,7.0,0
I0489,600,600,800,194.0,291.0,0
I0490,1200,1200,100,8.0,9.3,012345
I0491,800,800,1200,299.0,249.2,01
I0492,1200,1200,100,8.0,9.3,012345
I0493,1200,800,2400,288.0,144.0,0
I0494,600,600,800,185.0,277.5,0
I0495,1200,800,200,12.0,6.0,0
I0496,600,600,200,7.0,10.5,0
I0497,600,600,200,6.0,9.0,0
I0498,600,600,800,274.0,411.0,0
I0499,600,600,200,13.0,19.5,0
I0500,600,600,200,14.0,21.0,0
I0501,600,600,200,16.0,24.0,0
I0502,1200,1200,100,9.0,10.5,012345
I0503,1200,800,200,7.0,3.5,0
I0504,800,800,1200,429.0,357.5,01
I0505,800,800,1200,512.0,426.7,01
I0506,800,800,1200,552.0,460.0,01
I0507,1200,800,2400,501.0,250.5,0
I0508,1200,1200,100,2.0,2.3,012345
I0509,600,600,800,365.0,547.5,0
I0510,800,800,200,5.0,4.2,01
I0511,1200,1200,100,17.0,19.8,012345
I0512,800,800,200,13.0,10.8,01
I0513,1200,800,200,6.0,3.0,0
I0514,600,600,200,11.0,16.5,0
I0515,800,800,1200,534.0,445.0,01
I0516,800,800,200,17.0,14.2,01
I0517,1200,1200,100,11.0,12.8,012345
I0518,1200,800,200,12.0,6.0,0
I0519,600,600,800,696.0,1044.0,0
I0520,1200,800,200,14.0,7.0,0
I0521,800,800,1200,688.0,573.3,01
I0522,1200,1200,2500,217.0,253.2,012345
I0523,600,600,800,292.0,438.0,0
I0524,1200,800,2400,125.0,62.5,0
I0525,600,600,800,693.0,1039.5,0
I0526,1200,1200,2500,683.0,796.8,012345
I0527,1200,800,200,6.0,3.0,0
I0528,800,800,200,16.0,13.3,01
I0529,1200,800,2400,217.0,108.5,0
I0530,1200,800,200,15.0,7.5,0
I0531,800,800,1200,188.0,156.7,01
I0532,800,800,1200,573.0,477.5,01
I0533,800,800,200,6.0,5.0,01
I0534,1200,1200,2500,517.0,603.2,012345
I0535,800,800,200,17.0,14.2,01
I0536,600,600,200,18.0,27.0,0
I0537,600,600,200,12.0,18.0,0
I0538,600,600,800,346.0,519.0,0
I0539,1200,1200,100,6.0,7.0,012345
I0540,600,600,800,233.0,349.5,0
I0541,1200,800,2400,91.0,45.5,0
I0542,600,600,200,5.0,7.5,0
I0543,600,600,800,215.0,322.5,0
I0544,600,600,200,13.0,19.5,0
I0545,600,600,800,458.0,687.0,0
I0546,600,600,800,574.0,861.0,0
I0547,1200,800,2400,401.0,200.5,0
I0548,1200,800,200,11.0,5.5,0
I0549,1200,800,200,9.0,4.5,0
I0550,800,800,200,5.0,4.2,01
I0551,800,800,1200,322.0,268.3,01
I0552,1200,800,200,9.0,4.5,0
I0553,1200,1200,2500,486.0,567.0,012345
I0554,1200,800,2400,467.0,233.5,0
I0555,600,600,800,496.0,744.0,0
I0556,800,800,1200,618.0,515.0,01
I0557,1200,800,2400,317.0,158.5,0
I0558,800,800,1200,253.0,210.8,01
I0559,600,600,800,437.0,655.5,0
I0560,600,600,800,448.0,672.0,0
I0561,1200,1200,2500,178.0,207.7,012345
I0562,1200,1200,2500,249.0,290.5,012345
I0563,1200,1200,2500,411.0,479.5,012345
I0564,600,600,800,573.0,859.5,0
I0565,1200,1200,2500,345.0,402.5,012345
I0566,1200,800,200,9.0,4.5,0
I0567,1200,800,200,12.0,6.0,0
I0568,600,600,800,578.0,867.0,0
I0569,1200,1200,100,9.0,10.5,012345
I0570,600,600,200,4.0,6.0,0
I0571,800,800,200,17.0,14.2,01
I0572,600,600,800,309.0,463.5,0
I0573,600,600,800,306.0,459.0,0
I0574,800,800,1200,191.0,159.2,01
I0575,800,800,1200,670.0,558.3,01
I0576,1200,800,2400,323.0,161.5,0
I0577,600,600,800,724.0,1086.0,0
I0578,800,800,1200,539.0,449.2,01
I0579,800,800,200,12.0,10.0,01
I0580,1200,800,2400,521.0,260.5,0
I0581,1200,800,200,7.0,3.5,0
I0582,800,800,200,12.0,10.0,01
I0583,800,800,1200,279.0,232.5,01
I0584,1200,800,200,7.0,3.5,0
I0585,600,600,200,16.0,24.0,0
I0586,1200,800,2400,320.0,160.0,0
I0587,1200,800,2400,280.0,140.0,0
I0588,1200,800,200,15.0,7.5,0
I0589,1200,800,2400,629.0,314.5,0
I0590,800,800,1200,591.0,492.5,01
I0591,600,600,800,618.0,927.0,0
I0592,1200,1200,100,12.0,14.0,012345
I0593,800,800,1200,364.0,303.3,01
I0594,600,600,800,590.0,885.0,0
I0595,600,600,200,14.0,21.0,0
I0596,600,600,800,459.0,688.5,0
I0597,1200,1200,100,17.0,19.8,012345
I0598,1200,1200,2500,109.0,127.2,012345
I0599,800,800,1200,219.0,182.5,01
I0600,600,600,200,13.0,19.5,0
I0601,600,600,800,502.0,753.0,0
I0602,1200,1200,100,12.0,14.0,012345
I0603,1200,1200,100,11.0,12.8,012345
I0604,1200,1200,100,13.0,15.2,012345
I0605,600,600,200,12.0,18.0,0
I0606,1200,1200,2500,546.0,637.0,012345
I0607,1200,1200,2500,310.0,361.7,012345
I0608,1200,1200,100,10.0,11.7,012345
I0609,800,800,200,13.0,10.8,01
I0610,1200,1200,2500,618.0,721.0,012345
I0611,800,800,200,6.0,5.0,01
I0612,800,800,200,15.0,12.5,01
I0613,1200,1200,100,6.0,7.0,012345
I0614,800,800,200,14.0,11.7,01
I0615,1200,1200,100,10.0,11.7,012345
I0616,1200,800,2400,268.0,134.0,0
I0617,1200,1200,100,12.0,14.0,012345
I0618,1200,800,200,11.0,5.5,0
I0619,1200,800,2400,476.0,238.0,0
I0620,1200,1200,100,12.0,14.0,012345
I0621,1200,1200,2500,458.0,534.3,012345
I0622,1200,1200,100,8.0,9.3,012345
I0623,600,600,200,5.0,7.5,0
I0624,600,600,200,10.0,15.0,0
I0625,600,600,800,632.0,948.0,0
I0626,800,800,200,6.0,5.0,01
I0627,1200,1200,100,14.0,16.3,012345
I0628,1200,800,2400,467.0,233.5,0
I0629,1200,1200,2500,598.0,697.7,012345
I0630,1200,1200,100,12.0,14.0,012345
I0631,600,600,800,353.0,529.5,0
I0632,800,800,1200,516.0,430.0,01
I0633,600,600,200,13.0,19.5,0
I0634,1200,800,200,17.0,8.5,0
I0635,1200,800,2400,530.0,265.0,0
I0636,600,600,200,8.0,12.0,0
I0637,600,600,800,408.0,612.0,0
I0638,1200,1200,2500,142.0,165.7,012345
I0639,800,800,1200,504.0,420.0,01
I0640,1200,1200,100,10.0,11.7,012345
I0641,1200,800,2400,504.0,252.0,0
I0642,1200,800,2400,363.0,181.5,0
I0643,1200,800,2400,628.0,314.0,0
I0644,600,600,800,437.0,655.5,0
I0645,800,800,1200,416.0,346.7,01
I0646,800,800,200,11.0,9.2,01
I0647,800,800,200,11.0,9.2,01
I0648,600,600,200,11.0,16.5,0
I0649,600,600,200,10.0,15.0,0
I0650,1200,800,2400,551.0,275.5,0
I0651,600,600,800,426.0,639.0,0
I0652,800,800,200,11.0,9.2,01
I0653,1200,1200,2500,391.0,456.2,012345
