id,width,depth,height,weight,value,allowedRotations
I0050,1200,1600,930,356.56,178.3,0
I0051,1000,1200,975,329.77,190.3,012345
I0052,1000,1200,930,413.58,238.6,012345
I0053,1200,1600,930,396.2,198.1,0
I0054,1000,1200,975,329.77,190.3,012345
I0055,1000,1200,975,329.77,190.3,012345
I0056,1200,1600,930,307.13,153.6,0
I0057,1200,1600,930,370.78,185.4,0
I0058,1000,1200,750,305.32,176.1,012345
I0059,1200,1600,930,358.48,179.2,0
I0060,1200,1600,930,307.13,153.6,0
I0061,1200,1910,1295,613.59,755.2,01
I0062,1200,1600,750,582.6,291.3,0
I0063,1200,1600,930,356.2,178.1,0
I0064,1200,1600,930,307.13,153.6,0
I0065,1200,1600,1350,303.92,152.0,0
I0066,1200,1910,1295,613.59,755.2,01
I0067,1200,1600,930,547.3,273.6,0
I0068,1200,1600,930,547.3,273.6,0
I0069,1200,1910,1295,613.59,755.2,01
I0070,1200,1900,750,713.62,521.5,0
I0071,1200,1910,1295,613.59,755.2,01
I0072,1000,1200,975,329.77,190.3,012345
I0073,1000,1200,750,405.72,234.1,012345
I0074,1000,1200,930,617.24,356.1,012345
I0075,1000,1200,930,414.14,238.9,012345
I0076,1200,1600,930,370.78,185.4,0
I0077,1000,1200,930,345.29,199.2,012345
I0078,1000,1200,930,345.29,199.2,012345
I0079,1200,1600,930,454.873,227.4,0
I0080,1000,1200,545,526.75,303.9,012345
I0081,1200,2400,1490,340.5,484.6,0
I0082,1000,1200,645,330.5,178.0,01
I0083,1200,2000,2350,367.608,494.9,01
I0084,1200,1600,1350,303.92,152.0,0
I0085,1200,1600,930,387.3,193.6,0
I0086,1000,1200,750,431.704,249.1,012345
I0087,1200,1600,545,338.16,169.1,0
I0088,1000,1200,750,405.72,234.1,012345
I0089,1200,1910,1295,613.59,755.2,01
I0090,1000,1200,750,351.756,202.9,012345
I0091,1400,1800,1020,303.45,280.1,012345
I0092,1200,1600,930,370.78,185.4,0
I0093,1400,1800,1020,303.45,280.1,012345
I0094,1200,1600,930,310.76,155.4,0
I0095,1200,1600,930,663.22,331.6,0
I0096,1200,1600,930,307.13,153.6,0
I0097,1000,1200,1155,373.25,201.0,01
I0098,1200,1600,930,364.84,182.4,0
I0099,1000,1200,975,329.77,190.3,012345
I0100,1200,1600,930,607.6,303.8,0
I0101,1200,1600,930,551.56,275.8,0
I0102,1400,1800,1020,303.45,280.1,012345
I0103,1200,1600,930,356.2,178.1,0
I0104,1200,1600,930,830.32,415.2,0
I0105,1200,1600,930,781.25,390.6,0
I0106,1200,1600,930,663.22,331.6,0
I0107,1200,1600,930,358.48,179.2,0
I0108,1200,1600,750,582.6,291.3,0
I0109,1200,1600,930,356.2,178.1,0
I0110,1200,1600,930,356.56,178.3,0
I0111,1200,2000,545,408.88,283.1,012345
I0112,1200,1600,930,364.84,182.4,0
I0113,1200,1600,545,338.16,169.1,0
I0114,1200,2000,545,408.88,283.1,012345
I0115,1200,1600,930,454.873,227.4,0
I0116,1200,1600,930,370.78,185.4,0
I0117,1200,1600,545,338.52,169.3,0
I0118,1000,1200,975,329.77,190.3,012345
I0119,1200,1600,930,356.2,178.1,0
I0120,1200,1910,1295,613.59,755.2,01
I0121,1200,1800,1350,820.48,694.3,0
I0122,1200,1800,1350,820.48,694.3,0
I0123,1200,1600,930,364.84,182.4,0
I0124,1400,1800,1020,303.45,280.1,012345
I0125,1200,2000,2350,367.608,494.9,01
I0126,1200,1600,930,358.48,179.2,0
I0127,1200,1910,1295,613.59,755.2,01
I0128,1400,1800,1020,303.45,280.1,012345
I0129,1200,1600,750,323.7,161.8,0
I0130,1200,1600,930,370.78,185.4,0
I0131,1200,1600,930,396.2,198.1,0
I0132,1000,1200,545,690.5,398.4,012345
I0133,1200,1910,1295,613.59,755.2,01
I0134,1000,1200,930,413.58,238.6,012345
I0135,1200,1910,1295,613.59,755.2,01
I0136,1200,1600,930,663.22,331.6,0
I0137,1400,1800,1020,303.45,280.1,012345
I0138,1200,1600,930,663.22,331.6,0
I0139,1000,1200,750,351.756,202.9,012345
I0140,1200,1600,930,356.2,178.1,0
I0141,1200,1600,750,582.6,291.3,0
I0142,1000,1200,930,414.14,238.9,012345
I0143,1200,1600,930,438.4,219.2,0
I0144,1200,1600,930,358.48,179.2,0
I0145,1200,1600,1350,303.92,152.0,0
I0146,1200,1600,930,438.4,219.2,0
I0147,1000,1200,930,340.0,196.2,012345
I0148,1200,1600,930,356.2,178.1,0
I0149,1200,1600,930,356.2,178.1,0
I0150,1000,1200,975,401.2,231.5,012345
I0151,1200,1600,930,356.2,178.1,0
I0152,1200,1600,930,547.3,273.6,0
I0153,1200,1910,1295,613.59,755.2,01
I0154,1200,1600,930,784.6,392.3,0
I0155,1200,1600,930,307.13,153.6,0
I0156,1000,1200,975,329.77,190.3,012345
I0157,1000,1200,750,305.32,176.1,012345
I0158,1000,1200,545,729.5,420.9,012345
I0159,1000,1200,545,526.75,303.9,012345
I0160,1200,1600,930,356.2,178.1,0
I0161,1200,1600,930,387.3,193.6,0
I0162,1200,1910,1295,613.59,755.2,01
I0163,1200,1600,1350,303.92,152.0,0
I0164,1200,2000,2350,367.608,494.9,01
I0165,1200,1600,930,356.56,178.3,0
I0166,1200,1600,930,356.56,178.3,0
I0167,1000,1200,545,526.75,303.9,012345
I0168,1200,1600,930,454.873,227.4,0
I0169,1200,1600,930,307.13,153.6,0
I0170,1200,1800,1350,820.48,694.3,0
I0171,1000,1200,975,329.77,190.3,012345
I0172,1200,1600,930,307.13,153.6,0
I0173,1200,1600,930,663.22,331.6,0
I0174,1400,1800,1020,303.45,280.1,012345
I0175,1200,1600,930,830.32,415.2,0
I0176,1200,1600,930,663.22,331.6,0
I0177,1200,1600,930,663.22,331.6,0
I0178,1200,1600,930,438.4,219.2,0
I0179,1200,2000,2350,367.608,494.9,01
I0180,1000,1200,930,414.14,238.9,012345
I0181,1200,1800,1350,820.48,694.3,0
I0182,1000,1200,1155,366.75,197.5,01
I0183,1200,1600,930,607.6,303.8,0
I0184,1400,1800,1020,303.45,280.1,012345
I0185,1200,1600,930,356.2,178.1,0
I0186,1200,1600,930,551.56,275.8,0
I0187,1200,1600,1350,303.92,152.0,0
I0188,1400,1800,1020,303.45,280.1,012345
I0189,1400,1800,1020,303.45,280.1,012345
I0190,1200,1600,930,663.22,331.6,0
I0191,1200,1600,930,307.13,153.6,0
I0192,1000,1200,975,329.77,190.3,012345
I0193,1200,1600,930,356.2,178.1,0
I0194,1200,1600,930,551.56,275.8,0
I0195,1200,1600,1350,303.92,152.0,0
I0196,1000,1200,930,413.58,238.6,012345
I0197,1200,1600,930,356.2,178.1,0
I0198,1200,1600,930,607.6,303.8,0
I0199,1200,1600,930,387.3,193.6,0
I0200,1000,1200,975,329.77,190.3,012345
I0201,1200,2000,2350,367.608,494.9,01
I0202,1200,1600,930,784.6,392.3,0
I0203,1200,1600,930,547.3,273.6,0
I0204,1000,1200,930,413.58,238.6,012345
I0205,1200,1600,930,364.84,182.4,0
I0206,1200,2000,545,408.88,283.1,012345
I0207,1200,1600,1350,303.92,152.0,0
I0208,1000,1200,930,413.58,238.6,012345
I0209,1200,1600,930,396.2,198.1,0
I0210,1000,1200,975,308.76,178.1,012345
I0211,1200,1910,1295,613.59,755.2,01
I0212,1200,2000,2350,367.608,494.9,01
I0213,1200,1600,930,356.2,178.1,0
I0214,1000,1200,930,413.58,238.6,012345
I0215,1200,1600,750,323.7,161.8,0
I0216,1200,1910,1295,613.59,755.2,01
I0217,1400,1800,1020,303.45,280.1,012345
I0218,1200,1600,930,370.78,185.4,0
I0219,1400,1800,1020,303.45,280.1,012345
I0220,1200,2000,2350,367.608,494.9,01
I0221,1200,2000,2350,367.608,494.9,01
I0222,1000,1200,545,526.75,303.9,012345
I0223,1400,1800,1020,303.45,280.1,012345
I0224,1200,1600,930,387.3,193.6,0
I0225,1200,1600,930,396.2,198.1,0
I0226,1200,1600,930,387.3,193.6,0
I0227,1000,1200,975,329.77,190.3,012345
I0228,1000,1200,545,526.75,303.9,012345
I0229,1200,1600,930,663.22,331.6,0
I0230,1000,1200,750,431.704,249.1,012345
I0231,1000,1200,750,431.704,249.1,012345
I0232,1200,1600,930,364.84,182.4,0
I0233,1000,1200,975,337.45,194.7,012345
I0234,1200,1600,1350,303.92,152.0,0
I0235,1200,1600,930,358.48,179.2,0
I0236,1200,1900,750,713.62,521.5,0
I0237,1200,1600,930,784.6,392.3,0
I0238,1200,1600,930,438.4,219.2,0
I0239,1000,1200,975,329.77,190.3,012345
I0240,1200,1600,930,370.78,185.4,0
I0241,1200,1600,930,356.2,178.1,0
I0242,1200,1600,930,607.6,303.8,0
I0243,1200,1600,930,358.48,179.2,0
I0244,1200,1600,930,784.6,392.3,0
I0245,1200,1600,930,356.2,178.1,0
I0246,1000,1200,930,345.29,199.2,012345
I0247,1200,2000,545,408.88,283.1,012345
I0248,1200,1910,1295,613.59,755.2,01
I0249,1200,1910,1295,613.59,755.2,01
I0250,1000,1200,750,431.704,249.1,012345
I0251,1200,1600,930,356.56,178.3,0
I0252,1200,1600,1350,303.92,152.0,0
I0253,1200,1910,1295,613.59,755.2,01
I0254,1200,1600,930,356.2,178.1,0
I0255,1200,2000,2350,367.608,494.9,01
I0256,1200,1600,930,307.13,153.6,0
I0257,1000,1200,975,329.77,190.3,012345
I0258,1200,1600,930,307.13,153.6,0
I0259,1200,1600,975,460.0,230.0,0
I0260,1200,2000,2350,367.608,494.9,01
I0261,1400,1800,1020,303.45,280.1,012345
I0262,1000,1200,750,351.756,202.9,012345
I0263,1200,1600,930,547.3,273.6,0
I0264,1200,1600,1350,303.92,152.0,0
I0265,1400,1800,1020,303.45,280.1,012345
I0266,1200,1600,930,358.48,179.2,0
I0267,1200,2000,545,408.88,283.1,012345
I0268,1400,1800,1020,303.45,280.1,012345
I0269,1200,1600,930,784.6,392.3,0
I0270,1200,1800,1350,820.48,694.3,0
I0271,1400,1800,1020,303.45,280.1,012345
I0272,1200,1600,1350,303.92,152.0,0
I0273,1200,1600,930,663.22,331.6,0
I0274,1200,1600,1350,303.92,152.0,0
I0275,1000,1200,930,340.1,196.2,012345
I0276,1200,1600,930,781.25,390.6,0
I0277,1200,1600,930,514.24,257.1,0
I0278,1400,1800,1020,303.45,280.1,012345
I0279,1200,1600,930,356.2,178.1,0
I0280,1400,1800,1020,303.45,280.1,012345
I0281,1200,1600,930,551.56,275.8,0
I0282,1200,2000,545,408.88,283.1,012345
I0283,1200,1600,930,356.2,178.1,0
I0284,1200,1600,750,323.7,161.8,0
I0285,1200,1600,930,356.2,178.1,0
I0286,1200,1600,930,307.13,153.6,0
I0287,1000,1200,975,329.77,190.3,012345
I0288,1200,1600,930,356.2,178.1,0
I0289,1200,2000,2350,367.608,494.9,01
I0290,1200,1600,930,607.6,303.8,0
I0291,1400,1800,1020,303.45,280.1,012345
I0292,1200,1600,930,663.22,331.6,0
I0293,1200,1600,930,307.13,153.6,0
I0294,1000,1200,930,414.14,238.9,012345
I0295,1200,1600,930,454.873,227.4,0
I0296,1200,1600,930,370.78,185.4,0
I0297,1400,1800,1020,303.45,280.1,012345
I0298,1200,1600,930,551.56,275.8,0
I0299,1200,1600,930,313.0,156.5,0
I0300,1000,1200,975,401.2,231.5,012345
I0301,1200,1600,975,611.224,305.6,0
I0302,1400,1800,1020,303.45,280.1,012345
I0303,1000,1200,930,340.1,196.2,012345
I0304,1000,1200,1155,375.0,201.9,01
I0305,1200,1600,930,551.56,275.8,0
I0306,1200,1600,930,396.2,198.1,0
I0307,1200,1600,750,323.7,161.8,0
I0308,1200,1600,930,356.56,178.3,0
I0309,1400,1800,1020,303.45,280.1,012345
I0310,1200,1600,975,611.224,305.6,0
I0311,1200,1600,930,547.3,273.6,0
I0312,1000,1200,545,526.75,303.9,012345
I0313,1200,1600,930,370.78,185.4,0
I0314,1200,1600,1350,303.92,152.0,0
I0315,1000,1200,975,329.77,190.3,012345
I0316,1400,1800,1020,303.45,280.1,012345
I0317,1200,1600,1350,303.92,152.0,0
I0318,1200,1600,930,364.84,182.4,0
I0319,1200,1600,930,663.22,331.6,0
I0320,1200,1600,930,358.48,179.2,0
I0321,1200,1600,930,663.22,331.6,0
I0322,1200,1600,930,356.56,178.3,0
I0323,1200,1600,930,438.4,219.2,0
I0324,1200,1600,930,356.56,178.3,0
I0325,1200,1600,750,323.7,161.8,0
I0326,1400,1800,1020,303.45,280.1,012345
I0327,1000,1200,975,329.77,190.3,012345
I0328,1200,1600,930,370.78,185.4,0
I0329,1200,1910,1295,613.59,755.2,01
I0330,1200,1600,930,663.22,331.6,0
I0331,1000,1200,975,329.77,190.3,012345
I0332,1400,1800,1020,303.45,280.1,012345
I0333,1200,1600,930,454.873,227.4,0
I0334,1000,1200,930,340.0,196.2,012345
I0335,1200,1910,1295,613.59,755.2,01
I0336,1200,2000,545,408.88,283.1,012345
I0337,1400,1800,1020,303.45,280.1,012345
I0338,1000,1200,975,329.77,190.3,012345
I0339,1200,1600,930,784.6,392.3,0
I0340,1200,1600,930,551.56,275.8,0
I0341,1200,1600,930,784.6,392.3,0
I0342,1200,1600,930,551.56,275.8,0
I0343,1200,1600,930,387.3,193.6,0
I0344,1200,1600,930,396.2,198.1,0
I0345,1000,1200,930,338.9,195.5,012345
I0346,1400,1800,1020,303.45,280.1,012345
I0347,1200,1910,1295,613.59,755.2,01
I0348,1200,1800,1350,820.48,694.3,0
I0349,1200,1600,975,460.0,230.0,0
I0350,1200,1600,750,582.6,291.3,0
I0351,1200,1600,930,307.13,153.6,0
I0352,1200,1600,750,323.7,161.8,0
I0353,1200,1600,545,338.52,169.3,0
I0354,1000,1200,975,329.77,190.3,012345
I0355,1200,1600,930,438.4,219.2,0
I0356,1200,1600,975,808.3,404.2,0
I0357,1200,2000,2350,367.608,494.9,01
I0358,1400,1800,1020,303.45,280.1,012345
I0359,1200,1600,930,784.6,392.3,0
I0360,1200,1600,930,784.6,392.3,0
I0361,1200,1600,930,607.6,303.8,0
I0362,1200,1600,930,356.2,178.1,0
I0363,1200,1910,1295,613.59,755.2,01
I0364,1200,1600,930,547.3,273.6,0
I0365,1400,1800,1020,303.45,280.1,012345
I0366,1000,1200,930,340.0,196.2,012345
I0367,1400,1800,1020,303.45,280.1,012345
I0368,1200,1600,930,607.6,303.8,0
I0369,1200,1600,930,358.48,179.2,0
I0370,1200,2000,545,408.88,283.1,012345
I0371,1200,1600,930,356.2,178.1,0
I0372,1400,1800,1020,303.45,280.1,012345
I0373,1000,1200,750,431.704,249.1,012345
I0374,1200,1600,930,607.6,303.8,0
I0375,1200,2000,2350,367.608,494.9,01
I0376,1000,1200,975,329.77,190.3,012345
I0377,1200,1600,930,514.24,257.1,0
I0378,1200,1600,750,582.6,291.3,0
I0379,1200,1600,930,551.56,275.8,0
I0380,1000,1200,930,347.0,200.2,012345
I0381,1200,1600,930,438.4,219.2,0
I0382,1000,1200,930,413.58,238.6,012345
I0383,1200,1600,930,370.78,185.4,0
I0384,1200,1600,930,663.22,331.6,0
I0385,1200,1600,930,438.4,219.2,0
I0386,1000,1200,930,345.29,199.2,012345
I0387,1000,1200,975,401.2,231.5,012345
I0388,1200,1910,1295,613.59,755.2,01
I0389,1400,1800,1020,303.45,280.1,012345
I0390,1200,1600,930,356.56,178.3,0
I0391,1200,1600,930,547.3,273.6,0
I0392,1200,1600,930,364.84,182.4,0
I0393,1200,1600,930,551.56,275.8,0
I0394,1200,1600,930,364.84,182.4,0
I0395,1400,1800,1020,303.45,280.1,012345
I0396,1000,1200,545,526.75,303.9,012345
I0397,1000,1200,975,329.77,190.3,012345
I0398,1400,1800,1020,303.45,280.1,012345
I0399,1200,1600,930,663.22,331.6,0
I0400,1200,1910,1295,613.59,755.2,01
I0401,1200,1600,975,460.0,230.0,0
I0402,1200,1600,930,364.84,182.4,0
I0403,1200,1600,930,607.6,303.8,0
I0404,1400,1800,1020,303.45,280.1,012345
I0405,1200,1600,1350,303.92,152.0,0
I0406,1000,1200,975,329.77,190.3,012345
I0407,1000,1200,975,329.77,190.3,012345
I0408,1200,1910,1295,613.59,755.2,01
I0409,1000,1200,930,340.0,196.2,012345
I0410,1200,1600,930,438.4,219.2,0
I0411,1200,1600,750,323.7,161.8,0
I0412,1200,1600,1350,303.92,152.0,0
I0413,1000,1200,975,401.2,231.5,012345
I0414,1200,1600,930,438.4,219.2,0
I0415,1200,1600,930,607.6,303.8,0
I0416,1200,1600,930,396.2,198.1,0
I0417,1200,1910,1295,613.59,755.2,01
I0418,1200,1600,930,307.13,153.6,0
I0419,1200,1600,930,358.48,179.2,0
I0420,1000,1200,545,526.75,303.9,012345
I0421,1200,1600,930,607.6,303.8,0
I0422,1200,1600,930,607.6,303.8,0
I0423,1200,1600,1350,303.92,152.0,0
I0424,1200,1600,930,607.6,303.8,0
I0425,1200,1600,930,364.84,182.4,0
I0426,1200,1600,1350,303.92,152.0,0
I0427,1000,1200,930,345.29,199.2,012345
I0428,1200,1600,930,551.56,275.8,0
I0429,1000,1200,930,704.36,406.4,012345
I0430,1200,1600,930,396.2,198.1,0
I0431,1200,1600,930,313.0,156.5,0
I0432,1000,1200,750,351.944,203.0,012345
I0433,1200,1600,930,547.3,273.6,0
I0434,1200,1600,930,307.13,153.6,0
I0435,1200,1600,930,356.2,178.1,0
I0436,1200,1600,930,356.2,178.1,0
I0437,1200,1600,930,663.22,331.6,0
I0438,1200,1600,930,438.4,219.2,0
I0439,1200,1600,930,551.56,275.8,0
I0440,1000,1200,545,526.75,303.9,012345
I0441,1000,1200,930,340.0,196.2,012345
I0442,1200,1600,930,663.22,331.6,0
I0443,1200,1600,930,364.84,182.4,0
I0444,1400,1800,1020,303.45,280.1,012345
I0445,1200,1600,930,663.22,331.6,0
I0446,1200,1600,930,358.48,179.2,0
I0447,1200,1600,975,460.0,230.0,0
I0448,1200,1600,975,808.3,404.2,0
I0449,1000,1200,930,347.0,200.2,012345
I0450,1200,1600,930,356.56,178.3,0
I0451,1200,1600,1350,303.92,152.0,0
I0452,1000,1200,975,336.7,194.2,012345
I0453,1200,1800,1350,820.48,694.3,0
I0454,1200,2000,2350,367.608,494.9,01
I0455,1200,2000,545,408.88,283.1,012345
I0456,1200,1600,930,438.4,219.2,0
I0457,1200,1600,930,356.2,178.1,0
I0458,1000,1200,975,401.2,231.5,012345
I0459,1200,1600,930,370.78,185.4,0
I0460,1200,1600,930,356.2,178.1,0
I0461,1000,1200,930,347.0,200.2,012345
I0462,1200,1600,750,323.7,161.8,0
I0463,1200,1600,750,582.6,291.3,0
I0464,1200,1600,750,323.7,161.8,0
I0465,1200,1600,750,323.7,161.8,0
I0466,1200,1910,1295,613.59,755.2,01
I0467,1200,1600,930,438.4,219.2,0
I0468,1200,1600,1350,303.92,152.0,0
I0469,1200,1600,930,551.56,275.8,0
I0470,1200,1600,975,808.3,404.2,0
I0471,1200,1600,930,607.6,303.8,0
I0472,1200,1600,1350,303.92,152.0,0
I0473,1200,1600,930,364.84,182.4,0
I0474,1200,2000,545,408.88,283.1,012345
I0475,1200,1600,930,313.0,156.5,0
I0476,1200,1600,930,358.48,179.2,0
I0477,1200,1600,930,396.2,198.1,0
I0478,1000,1200,975,465.1,268.3,012345
I0479,1200,1600,930,607.6,303.8,0
I0480,1200,1600,930,784.6,392.3,0
I0481,1200,1600,930,356.56,178.3,0
I0482,1200,1600,930,364.84,182.4,0
I0483,1000,1200,975,329.77,190.3,012345
I0484,1000,1200,975,401.2,231.5,012345
I0485,1200,1600,930,356.56,178.3,0
I0486,1200,1600,930,307.13,153.6,0
I0487,1000,1200,750,431.704,249.1,012345
I0488,1200,1800,1350,820.48,694.3,0
I0489,1000,1200,930,345.29,199.2,012345
I0490,1200,2000,545,408.88,283.1,012345
I0491,1200,1600,930,356.2,178.1,0
I0492,1200,1600,930,307.13,153.6,0
I0493,1200,1600,930,784.6,392.3,0
I0494,1200,1600,930,356.56,178.3,0
I0495,1000,1200,930,345.29,199.2,012345
I0496,1200,1600,930,356.2,178.1,0
I0497,1400,1800,1020,303.45,280.1,012345
I0498,1200,1600,930,551.56,275.8,0
I0499,1200,1600,930,387.3,193.6,0
