id,width,depth,height,weight,value,allowedRotations
I0080,1225,1400.0,1160.0,278.5,139.3,012345
I0081,1225,1400.0,1160.0,278.5,139.3,012345
I0082,1200,1600.0,930.0,454.873,227.6,01
I0083,1200,1600.0,930.0,277.828,139.0,01
I0084,1200,1600.0,1350.0,303.92,152.1,01
I0085,1000,1200.0,975.0,577.8,288.9,01
I0086,1200,1400.0,1450.0,179.4,89.7,0
I0087,1000,1200.0,975.0,527.4,263.7,01
I0088,1200,1600.0,930.0,454.873,227.6,01
I0089,1200,1400.0,1450.0,179.4,89.7,0
I0090,1200,1400.0,1450.0,179.4,89.7,0
I0091,1200,1600.0,1350.0,303.92,152.1,01
I0092,1000,1200.0,750.0,229.88,115.0,01
I0093,570,780.0,478.0,160.56,80.3,0
I0094,1225,1400.0,1160.0,317.0,158.6,012345
I0095,1000,1200.0,750.0,229.88,115.0,01
I0096,1000,1200.0,750.0,229.88,115.0,01
I0097,1000,1200.0,975.0,652.0,326.1,01
I0098,1200,1600.0,1350.0,303.92,152.1,01
I0099,1200,1400.0,1450.0,179.4,89.7,0
I0100,1000,1200.0,750.0,229.88,115.0,01
I0101,570,780.0,478.0,100.96,50.5,0
I0102,1200,1400.0,1450.0,179.4,89.7,0
I0103,1200,1600.0,1350.0,207.72,103.9,01
I0104,1200,1000.0,975.0,293.32,440.0,0
I0105,570,780.0,478.0,104.768,52.4,0
I0106,1200,1900.0,750.0,713.62,357.1,012345
I0107,1200,1400.0,1450.0,179.4,89.7,0
I0108,1000,1200.0,975.0,225.6,112.8,01
I0109,1000,1200.0,975.0,156.15,78.1,01
I0110,1225,1400.0,1160.0,278.5,139.3,012345
I0111,1200,1600.0,1350.0,205.16,102.6,01
I0112,570,780.0,478.0,170.28,85.1,0
I0113,1200,1400.0,1450.0,179.4,89.7,0
I0114,1225,1400.0,1160.0,278.5,139.3,012345
I0115,1200,1400.0,1450.0,179.4,89.7,0
I0116,1000,1200.0,545.0,729.5,364.8,01
I0117,1200,1400.0,1450.0,179.4,89.7,0
I0118,1225,1400.0,1160.0,317.0,158.6,012345
I0119,570,780.0,478.0,101.52,50.8,0
I0120,1200,1400.0,1450.0,179.4,89.7,0
I0121,570,780.0,478.0,100.96,50.5,0
I0122,1200,1400.0,1450.0,179.4,89.7,0
I0123,1225,1400.0,1160.0,278.5,139.3,012345
I0124,1225,1400.0,1160.0,278.5,139.3,012345
I0125,1000,1200.0,750.0,227.528,113.8,01
I0126,1000,1200.0,975.0,246.0,123.0,01
I0127,570,780.0,478.0,100.96,50.5,0
I0128,1200,1600.0,1350.0,207.72,103.9,01
I0129,1200,1600.0,1350.0,303.92,152.1,01
I0130,1000,1200.0,750.0,351.756,175.9,01
I0131,1200,1600.0,1350.0,207.72,103.9,01
I0132,1200,1400.0,1450.0,179.4,89.7,0
I0133,1225,1400.0,1160.0,278.5,139.3,012345
I0134,1200,1400.0,1450.0,179.4,89.7,0
I0135,1000,1200.0,750.0,227.528,113.8,01
I0136,1000,1200.0,975.0,246.0,123.0,01
I0137,1200,1600.0,1350.0,207.72,103.9,01
I0138,1000,1200.0,930.0,343.9,172.0,01
I0139,1200,1400.0,1450.0,179.4,89.7,0
I0140,570,780.0,478.0,81.72,40.9,0
I0141,1200,1000.0,750.0,176.5,264.8,0
I0142,1000,1200.0,750.0,229.88,115.0,01
I0143,1200,1400.0,1450.0,179.4,89.7,0
I0144,1200,1900.0,750.0,713.62,357.1,012345
I0145,1200,1600.0,930.0,514.24,257.3,01
I0146,1200,1600.0,1350.0,303.92,152.1,01
I0147,1200,1400.0,1450.0,179.4,89.7,0
I0148,1200,1400.0,1450.0,179.4,89.7,0
I0149,1200,1600.0,1350.0,205.16,102.6,01
I0150,1000,1200.0,975.0,156.15,78.1,01
I0151,1000,1200.0,750.0,229.88,115.0,01
I0152,1200,1400.0,1450.0,179.4,89.7,0
I0153,1225,1400.0,1160.0,317.0,158.6,012345
I0154,1200,1400.0,1450.0,179.4,89.7,0
I0155,1200,1400.0,1450.0,179.4,89.7,0
I0156,1000,1200.0,750.0,500.86,250.5,01
I0157,570,780.0,478.0,170.28,85.1,0
I0158,1225,1400.0,1160.0,278.5,139.3,012345
I0159,1600,1200.0,930.0,277.828,416.7,0
I0160,1200,1600.0,1350.0,207.72,103.9,01
I0161,570,780.0,478.0,82.32,41.2,0
I0162,1200,1400.0,1450.0,179.4,89.7,0
I0163,1200,1600.0,1350.0,207.72,103.9,01
I0164,1200,1600.0,1350.0,310.16,155.2,01
I0165,1600,1200.0,930.0,277.828,416.7,0
I0166,1225,1400.0,1160.0,278.5,139.3,012345
I0167,1000,1200.0,975.0,293.32,146.7,01
I0168,1200,1600.0,1350.0,207.72,103.9,01
I0169,1200,1400.0,1450.0,179.4,89.7,0
I0170,1225,1400.0,1160.0,278.5,139.3,012345
I0171,1000,1200.0,750.0,405.72,202.9,01
I0172,1000,1200.0,975.0,169.0,84.5,01
I0173,1600,1200.0,1350.0,303.92,455.9,0
I0174,570,780.0,478.0,100.96,50.5,0
I0175,1400,1225.0,1160.0,317.0,475.5,0
I0176,1200,1600.0,1350.0,205.16,102.6,01
I0177,570,780.0,478.0,82.32,41.2,0
I0178,1000,1200.0,975.0,293.32,146.7,01
I0179,570,780.0,478.0,104.768,52.4,0
I0180,1000,1200.0,975.0,293.32,146.7,01
I0181,570,780.0,478.0,170.28,85.1,0
I0182,1200,1600.0,1350.0,207.72,103.9,01
I0183,1400,1225.0,1160.0,317.0,475.5,0
I0184,1200,1600.0,930.0,438.4,219.3,01
I0185,1200,1600.0,975.0,180.2,90.2,01
I0186,1200,1600.0,1350.0,303.92,152.1,01
I0187,1200,1600.0,1350.0,312.72,156.5,01
I0188,1200,1600.0,930.0,547.3,273.8,01
I0189,1200,1400.0,1450.0,179.4,89.7,0
I0190,570,780.0,478.0,82.32,41.2,0
I0191,1600,1200.0,1350.0,205.16,307.7,0
I0192,1000,1200.0,975.0,169.0,84.5,01
I0193,570,780.0,478.0,82.32,41.2,0
I0194,1200,1600.0,975.0,180.2,90.2,01
I0195,1200,1400.0,1450.0,179.4,89.7,0
I0196,1000,1200.0,750.0,176.5,88.3,01
I0197,1200,1600.0,930.0,454.873,227.6,01
I0198,1200,1600.0,975.0,180.2,90.2,01
I0199,1200,1600.0,1350.0,207.72,103.9,01
I0200,1225,1400.0,1160.0,278.5,139.3,012345
I0201,1200,1600.0,1350.0,303.92,152.1,01
I0202,1200,1600.0,930.0,438.4,219.3,01
I0203,1200,1600.0,975.0,611.224,305.8,01
I0204,1200,1600.0,1350.0,207.72,103.9,01
I0205,1225,1400.0,1160.0,317.0,158.6,012345
I0206,1000,1200.0,975.0,293.32,146.7,01
I0207,1200,1600.0,1350.0,303.92,152.1,01
I0208,1000,1200.0,975.0,293.32,146.7,01
I0209,1000,1200.0,975.0,527.4,263.7,01
I0210,1200,1400.0,1450.0,179.4,89.7,0
I0211,1200,1600.0,1350.0,303.92,152.1,01
I0212,1225,1400.0,1160.0,278.5,139.3,012345
I0213,1200,1400.0,1450.0,179.4,89.7,0
I0214,1200,1600.0,1350.0,303.92,152.1,01
I0215,1000,1200.0,558.0,127.408,63.8,0
I0216,1200,1600.0,1350.0,207.72,103.9,01
I0217,1200,1600.0,1350.0,207.72,103.9,01
I0218,1225,1400.0,1160.0,278.5,139.3,012345
I0219,1200,1600.0,1350.0,310.16,155.2,01
I0220,570,780.0,478.0,100.96,50.5,0
I0221,1000,1200.0,975.0,259.6,129.8,01
I0222,1000,1200.0,930.0,324.1,162.1,01
I0223,1200,1600.0,930.0,438.4,219.3,01
I0224,1200,1400.0,1450.0,179.4,89.7,0
I0225,1000,1200.0,975.0,248.88,124.5,01
I0226,1225,1400.0,1160.0,278.5,139.3,012345
I0227,1200,1400.0,1450.0,179.4,89.7,0
I0228,1200,1600.0,1350.0,303.92,152.1,01
I0229,1200,1400.0,1450.0,179.4,89.7,0
I0230,1000,1200.0,975.0,169.0,84.5,01
I0231,1000,1200.0,750.0,176.5,88.3,01
I0232,1200,1600.0,1350.0,207.72,103.9,01
I0233,1200,1600.0,1350.0,207.72,103.9,01
I0234,1200,1400.0,1450.0,179.4,89.7,0
I0235,1200,1400.0,1450.0,179.4,89.7,0
I0236,1200,1600.0,1350.0,207.72,103.9,01
I0237,1200,1600.0,975.0,180.2,90.2,01
I0238,1000,1200.0,975.0,577.8,288.9,01
I0239,1200,1400.0,1450.0,179.4,89.7,0
I0240,570,780.0,478.0,100.96,50.5,0
I0241,1200,1600.0,1350.0,303.92,152.1,01
I0242,1000,1200.0,975.0,577.8,288.9,01
I0243,1000,1200.0,750.0,405.72,202.9,01
I0244,1200,1600.0,930.0,438.4,219.3,01
I0245,1200,1600.0,975.0,180.2,90.2,01
I0246,1200,1600.0,1350.0,207.72,103.9,01
I0247,1200,1600.0,1350.0,207.72,103.9,01
I0248,1200,1400.0,1450.0,179.4,89.7,0
I0249,1200,1400.0,1450.0,179.4,89.7,0
I0250,1200,1600.0,1350.0,207.72,103.9,01
I0251,570,780.0,478.0,81.72,40.9,0
I0252,1000,1200.0,975.0,183.84,91.9,01
I0253,1225,1400.0,1160.0,278.5,139.3,012345
I0254,1200,1600.0,975.0,180.2,90.2,01
I0255,1200,1600.0,930.0,438.4,219.3,01
I0256,1200,1600.0,1350.0,207.72,103.9,01
I0257,1000,1200.0,975.0,165.375,82.7,01
I0258,1200,1400.0,1450.0,179.4,89.7,0
I0259,1000,1200.0,975.0,577.8,288.9,01
I0260,1000,1200.0,975.0,577.8,288.9,01
I0261,1200,1600.0,975.0,180.2,90.2,01
I0262,1000,1200.0,975.0,156.15,78.1,01
I0263,1000,1200.0,750.0,351.756,175.9,01
I0264,1200,1400.0,1450.0,179.4,89.7,0
I0265,1200,1400.0,1450.0,179.4,89.7,0
I0266,1200,1600.0,930.0,454.873,227.6,01
I0267,1400,1225.0,1160.0,278.5,417.8,0
I0268,1200,1600.0,1350.0,303.92,152.1,01
I0269,1200,1600.0,930.0,277.828,139.0,01
I0270,1225,1400.0,1160.0,278.5,139.3,012345
I0271,570,780.0,478.0,170.28,85.1,0
I0272,1000,1200.0,750.0,229.88,115.0,01
I0273,570,780.0,478.0,81.72,40.9,0
I0274,1000,1200.0,750.0,405.72,202.9,01
I0275,570,780.0,478.0,104.768,52.4,0
I0276,1000,1200.0,1057.0,164.04,82.1,0
I0277,1225,1400.0,1160.0,278.5,139.3,012345
I0278,1000,1200.0,750.0,229.88,115.0,01
I0279,1000,1200.0,750.0,351.944,176.0,01
I0280,1200,1400.0,1450.0,179.4,89.7,0
I0281,1225,1400.0,1160.0,278.5,139.3,012345
I0282,1000,1200.0,975.0,577.8,288.9,01
I0283,1200,1600.0,975.0,1471.6,736.3,01
I0284,1000,1200.0,975.0,527.4,263.7,01
I0285,1200,1600.0,1350.0,207.72,103.9,01
I0286,1225,1400.0,1160.0,278.5,139.3,012345
I0287,1200,1600.0,1350.0,207.72,103.9,01
I0288,1000,1200.0,975.0,165.375,82.7,01
I0289,570,780.0,478.0,260.25,130.1,0
I0290,570,780.0,478.0,96.256,48.1,0
I0291,1200,1600.0,1350.0,207.72,103.9,01
I0292,570,780.0,478.0,81.72,40.9,0
I0293,1200,1600.0,1350.0,303.92,152.1,01
I0294,1200,1400.0,1450.0,179.4,89.7,0
I0295,1200,1600.0,1350.0,303.92,152.1,01
I0296,1200,1400.0,1450.0,179.4,89.7,0
I0297,1000,1200.0,750.0,351.756,175.9,01
I0298,1000,1200.0,930.0,324.1,162.1,01
I0299,1200,1400.0,1450.0,179.4,89.7,0
I0300,570,780.0,478.0,100.96,50.5,0
I0301,1000,1200.0,545.0,729.5,364.8,01
I0302,1225,1400.0,1160.0,317.0,158.6,012345
I0303,1200,1400.0,1450.0,179.4,89.7,0
I0304,1200,1400.0,1450.0,179.4,89.7,0
I0305,1200,1600.0,975.0,180.2,90.2,01
I0306,1200,1400.0,1450.0,179.4,89.7,0
I0307,1000,1200.0,975.0,248.88,124.5,01
I0308,1000,1200.0,750.0,351.756,175.9,01
I0309,1000,1200.0,750.0,229.88,115.0,01
I0310,1000,1200.0,545.0,729.5,364.8,01
I0311,1000,1200.0,975.0,183.84,91.9,01
I0312,1200,1600.0,1350.0,303.92,152.1,01
I0313,1000,1200.0,975.0,384.74,192.4,01
I0314,1000,1200.0,750.0,176.5,88.3,01
I0315,1200,1600.0,1350.0,207.72,103.9,01
I0316,1225,1400.0,1160.0,317.0,158.6,012345
I0317,1200,1600.0,930.0,547.3,273.8,01
I0318,1600,1200.0,1350.0,303.92,455.9,0
I0319,570,780.0,478.0,170.28,85.1,0
I0320,1200,1400.0,1450.0,179.4,89.7,0
I0321,1000,1200.0,1057.0,164.04,82.1,0
I0322,1225,1400.0,1160.0,317.0,158.6,012345
I0323,1200,1600.0,1350.0,207.72,103.9,01
I0324,1000,1200.0,975.0,293.32,146.7,01
I0325,1000,1200.0,750.0,229.88,115.0,01
I0326,1000,1200.0,975.0,527.4,263.7,01
I0327,1000,1200.0,975.0,156.15,78.1,01
I0328,1200,1400.0,1450.0,179.4,89.7,0
I0329,1000,1200.0,975.0,308.76,154.4,01
I0330,1000,1200.0,975.0,225.6,112.8,01
I0331,570,780.0,478.0,100.96,50.5,0
I0332,1200,1400.0,1450.0,179.4,89.7,0
I0333,1200,1600.0,1350.0,207.72,103.9,01
I0334,1200,1400.0,1450.0,179.4,89.7,0
I0335,1000,1200.0,750.0,229.88,115.0,01
I0336,1000,1200.0,750.0,229.88,115.0,01
I0337,1225,1400.0,1160.0,317.0,158.6,012345
I0338,1200,1600.0,975.0,180.2,90.2,01
I0339,1225,1400.0,1160.0,278.5,139.3,012345
I0340,1225,1400.0,1160.0,317.0,158.6,012345
I0341,1200,1600.0,1350.0,207.72,103.9,01
I0342,1000,1200.0,750.0,227.528,113.8,01
I0343,1000,1200.0,975.0,384.74,192.4,01
I0344,570,780.0,478.0,100.96,50.5,0
I0345,1200,1400.0,1450.0,179.4,89.7,0
I0346,1200,1400.0,1450.0,179.4,89.7,0
I0347,1200,1400.0,1450.0,179.4,89.7,0
I0348,1200,1600.0,1350.0,207.72,103.9,01
I0349,1400,1225.0,1160.0,278.5,417.8,0
I0350,1200,1400.0,1450.0,179.4,89.7,0
I0351,1225,1400.0,1160.0,317.0,158.6,012345
I0352,1000,1200.0,975.0,527.4,263.7,01
I0353,1000,1200.0,750.0,229.88,115.0,01
I0354,570,780.0,478.0,82.32,41.2,0
I0355,1200,1600.0,930.0,547.3,273.8,01
I0356,1200,1400.0,1450.0,179.4,89.7,0
I0357,1200,1600.0,930.0,547.3,273.8,01
I0358,1000,1200.0,975.0,225.6,112.8,01
I0359,1000,1200.0,975.0,336.7,168.4,01
I0360,1200,1400.0,1450.0,179.4,89.7,0
I0361,1000,1200.0,545.0,690.5,345.3,01
I0362,1200,1400.0,1450.0,179.4,89.7,0
I0363,1000,1200.0,750.0,351.756,175.9,01
I0364,1200,1400.0,1450.0,179.4,89.7,0
I0365,1200,1400.0,1450.0,179.4,89.7,0
I0366,570,780.0,478.0,96.256,48.1,0
I0367,570,780.0,478.0,104.768,52.4,0
I0368,1225,1400.0,1160.0,317.0,158.6,012345
I0369,1000,1200.0,545.0,690.5,345.3,01
I0370,570,780.0,478.0,170.28,85.1,0
I0371,1200,1600.0,1350.0,207.72,103.9,01
I0372,1225,1400.0,1160.0,317.0,158.6,012345
I0373,1200,1400.0,1450.0,179.4,89.7,0
I0374,1000,1200.0,750.0,229.88,115.0,01
I0375,1200,1600.0,1350.0,207.72,103.9,01
I0376,1225,1400.0,1160.0,278.5,139.3,012345
I0377,1225,1400.0,1160.0,278.5,139.3,012345
I0378,1200,1600.0,1350.0,207.72,103.9,01
I0379,1200,1400.0,1450.0,179.4,89.7,0
I0380,1200,1600.0,1350.0,207.72,103.9,01
I0381,1600,1200.0,1350.0,205.16,307.7,0
I0382,1000,1200.0,750.0,229.88,115.0,01
I0383,1200,1600.0,1350.0,303.92,152.1,01
I0384,1000,1200.0,975.0,293.32,146.7,01
I0385,1000,1200.0,975.0,527.4,263.7,01
I0386,1200,1400.0,1450.0,179.4,89.7,0
I0387,570,780.0,478.0,100.96,50.5,0
I0388,1225,1400.0,1160.0,317.0,158.6,012345
I0389,1200,1600.0,975.0,180.2,90.2,01
I0390,1200,1600.0,930.0,277.828,139.0,01
I0391,1000,1200.0,975.0,527.4,263.7,01
I0392,1000,1200.0,975.0,225.6,112.8,01
I0393,1200,1600.0,1350.0,205.16,102.6,01
I0394,1200,1600.0,975.0,180.2,90.2,01
I0395,1225,1400.0,1160.0,317.0,158.6,012345
I0396,1225,1400.0,1160.0,317.0,158.6,012345
I0397,1200,1400.0,1450.0,179.4,89.7,0
I0398,1200,1600.0,930.0,438.4,219.3,01
I0399,1200,1900.0,750.0,845.38,423.0,012345
I0400,1200,1600.0,930.0,438.4,219.3,01
I0401,1200,1400.0,1450.0,179.4,89.7,0
I0402,1000,1200.0,558.0,136.704,68.4,0
I0403,1200,1600.0,1350.0,207.72,103.9,01
I0404,1200,1600.0,1350.0,303.92,152.1,01
I0405,1000,1200.0,975.0,183.84,91.9,01
I0406,1200,1900.0,750.0,845.38,423.0,012345
I0407,570,780.0,478.0,82.32,41.2,0
I0408,570,780.0,478.0,160.56,80.3,0
I0409,1200,1600.0,1350.0,207.72,103.9,01
I0410,1200,1400.0,1450.0,179.4,89.7,0
I0411,1000,1200.0,975.0,183.84,91.9,01
I0412,1200,1600.0,930.0,277.828,139.0,01
I0413,1200,1600.0,930.0,438.4,219.3,01
I0414,1000,1200.0,750.0,176.5,88.3,01
I0415,1000,1200.0,750.0,229.88,115.0,01
I0416,1200,1600.0,975.0,611.224,305.8,01
I0417,1225,1400.0,1160.0,278.5,139.3,012345
I0418,1200,1600.0,1350.0,207.72,103.9,01
I0419,1200,1600.0,1350.0,310.16,155.2,01
I0420,1200,1600.0,1350.0,303.92,152.1,01
I0421,1000,1200.0,975.0,293.32,146.7,01
I0422,1200,1600.0,1350.0,207.72,103.9,01
I0423,1225,1400.0,1160.0,317.0,158.6,012345
I0424,1200,1400.0,1450.0,179.4,89.7,0
I0425,1000,1200.0,975.0,293.32,146.7,01
I0426,1225,1400.0,1160.0,278.5,139.3,012345
I0427,570,780.0,478.0,100.96,50.5,0
I0428,1000,1200.0,750.0,229.88,115.0,01
I0429,570,780.0,478.0,96.256,48.1,0
I0430,1200,1600.0,1350.0,303.92,152.1,01
I0431,1000,1200.0,975.0,577.8,288.9,01
I0432,1200,1600.0,930.0,547.3,273.8,01
I0433,1000,1200.0,975.0,293.32,146.7,01
I0434,1225,1400.0,1160.0,317.0,158.6,012345
I0435,570,780.0,478.0,82.32,41.2,0
I0436,1225,1400.0,1160.0,317.0,158.6,012345
I0437,1200,1600.0,1350.0,303.92,152.1,01
I0438,1200,1400.0,1450.0,179.4,89.7,0
I0439,1200,1400.0,1450.0,179.4,89.7,0
I0440,1000,1200.0,975.0,165.375,82.7,01
I0441,1225,1400.0,1160.0,317.0,158.6,012345
I0442,1200,1600.0,1350.0,303.92,152.1,01
I0443,1000,1200.0,975.0,246.0,123.0,01
I0444,1400,1200.0,1450.0,179.4,269.1,0
I0445,1200,1600.0,1350.0,207.72,103.9,01
I0446,1200,1400.0,1450.0,179.4,89.7,0
I0447,1000,1200.0,975.0,183.84,91.9,01
I0448,570,780.0,478.0,100.96,50.5,0
I0449,1200,1400.0,1450.0,179.4,89.7,0
I0450,1225,1400.0,1160.0,317.0,158.6,012345
I0451,1200,1600.0,1350.0,207.72,103.9,01
I0452,1200,1600.0,1350.0,303.92,152.1,01
I0453,1225,1400.0,1160.0,317.0,158.6,012345
I0454,570,780.0,478.0,82.32,41.2,0
I0455,1000,1200.0,1057.0,164.04,82.1,0
I0456,1200,1400.0,1450.0,179.4,89.7,0
I0457,1200,1600.0,930.0,547.3,273.8,01
I0458,570,780.0,478.0,81.72,40.9,0
I0459,1200,1400.0,1450.0,179.4,89.7,0
I0460,1000,1200.0,975.0,169.0,84.5,01
I0461,1200,1400.0,1450.0,179.4,89.7,0
I0462,1200,1600.0,1350.0,303.92,152.1,01
I0463,1200,1600.0,1350.0,205.16,102.6,01
I0464,1000,1200.0,975.0,156.15,78.1,01
I0465,1200,1600.0,1350.0,303.92,152.1,01
I0466,1000,1200.0,975.0,293.32,146.7,01
I0467,1200,1000.0,975.0,248.88,373.3,0
I0468,1200,1400.0,1450.0,179.4,89.7,0
I0469,1200,1600.0,975.0,180.2,90.2,01
I0470,1200,1400.0,1450.0,179.4,89.7,0
I0471,1000,1200.0,975.0,708.0,354.1,01
I0472,1200,1400.0,1450.0,179.4,89.7,0
I0473,1200,1400.0,1450.0,179.4,89.7,0
I0474,1200,1400.0,1450.0,179.4,89.7,0
I0475,1200,1600.0,1350.0,303.92,152.1,01
I0476,1200,1600.0,975.0,180.2,90.2,01
I0477,1000,1200.0,750.0,227.528,113.8,01
I0478,1000,1200.0,975.0,165.375,82.7,01
I0479,1000,1200.0,975.0,156.15,78.1,01
I0480,1000,1200.0,750.0,235.4,117.7,01
I0481,1200,1400.0,1450.0,179.4,89.7,0
I0482,1200,1600.0,1350.0,205.16,102.6,01
I0483,1000,1200.0,975.0,225.6,112.8,01
I0484,1200,1600.0,1350.0,207.72,103.9,01
I0485,1200,1400.0,1450.0,179.4,89.7,0
I0486,1225,1400.0,1160.0,317.0,158.6,012345
I0487,1000,1200.0,750.0,229.88,115.0,01
I0488,570,780.0,478.0,104.768,52.4,0
I0489,1000,1200.0,975.0,169.0,84.5,01
I0490,780,570.0,478.0,100.96,151.4,0
I0491,1200,1600.0,1350.0,303.92,152.1,01
I0492,570,780.0,478.0,81.72,40.9,0
I0493,1200,1600.0,930.0,277.828,139.0,01
I0494,570,780.0,478.0,96.256,48.1,0
I0495,780,570.0,478.0,100.96,151.4,0
I0496,1200,1600.0,930.0,310.76,155.5,01
I0497,1225,1400.0,1160.0,317.0,158.6,012345
I0498,1200,1900.0,750.0,845.38,423.0,012345
I0499,1200,1600.0,930.0,277.828,139.0,01
I0500,1200,1400.0,1450.0,179.4,89.7,0
I0501,1000,1200.0,1155.0,366.75,183.6,0
I0502,1225,1400.0,1160.0,317.0,158.6,012345
I0503,1200,1400.0,1450.0,179.4,89.7,0
I0504,1000,1200.0,930.0,324.1,162.1,01
I0505,1200,1400.0,1450.0,179.4,89.7,0
I0506,1200,1600.0,1350.0,303.92,152.1,01
I0507,1200,1400.0,1450.0,179.4,89.7,0
I0508,1000,1200.0,975.0,156.15,78.1,01
I0509,1200,1600.0,1350.0,207.72,103.9,01
I0510,1000,1200.0,975.0,336.7,168.4,01
I0511,1225,1400.0,1160.0,317.0,158.6,012345
I0512,570,780.0,478.0,104.768,52.4,0
I0513,1000,1200.0,750.0,229.88,115.0,01
I0514,570,780.0,478.0,82.32,41.2,0
I0515,1200,1400.0,1450.0,179.4,89.7,0
I0516,1200,1600.0,1350.0,207.72,103.9,01
I0517,1200,1600.0,1350.0,207.72,103.9,01
I0518,1200,1600.0,1350.0,303.92,152.1,01
I0519,1200,1600.0,1350.0,303.92,152.1,01
I0520,1200,1600.0,1350.0,303.92,152.1,01
I0521,1200,1600.0,1350.0,207.72,103.9,01
I0522,1200,1600.0,1350.0,205.16,102.6,01
I0523,1200,1400.0,1450.0,179.4,89.7,0
I0524,1200,1400.0,1450.0,179.4,89.7,0
I0525,1225,1400.0,1160.0,278.5,139.3,012345
I0526,1000,1200.0,750.0,229.88,115.0,01
I0527,570,780.0,478.0,100.96,50.5,0
